"ya no quiero hacer la 2, remuévela",eliminar_tarea
"la tarea número 3, olvídala",eliminar_tarea
"la 1 ya no, bórrala",eliminar_tarea
"suprime el ítem 2.",eliminar_tarea
"el recordatorio 3 ya no es válido",eliminar_tarea
"la tarea 5, descártala.",eliminar_tarea
"ignora la tarea 1 y elimínala.",eliminar_tarea
"la 2, a la papelera.",eliminar_tarea
"tira a la basura la tarea 2",eliminar_tarea
"olvida la tarea número 3",eliminar_tarea
hola,saludar
hola,saludar
"buenos días",saludar
"buenas tardes",saludar
hla,saludar
ola,saludar
"buens dias",saludar
wenas,saludar
"q tal",saludar
"como estas",saludar
"k tal",saludar
"q onda",saludar
"q hay",saludar
"q pasa",saludar
"cm estas",saludar
"bn dia",saludar
"bnas tardes",saludar
"bnas noches",saludar
holi,saludar
holis,saludar
wenasss,saludar
"q se cuenta",saludar
"todo bn?",saludar
"q fue",saludar
salu2,saludar
"q pex",saludar
wena,saludar
saluditos,saludar
"y tu q tal",saludar
"q es lo q hay",saludar
hey!,saludar
yoo,saludar
epale,saludar
kiubo,saludar
"q rollo",saludar
hello,saludar
hi,saludar
heyyy,saludar
ey,saludar
opaa,saludar
holaaa,saludar
holaaaa,saludar
"qe tal",saludar
buenas.,saludar
"q tal todo",saludar
"q me cuentas",saludar
"hola q hace",saludar
"como andas",saludar
holuu,saludar
"hey q tal",saludar
"hola como estas",saludar
"buenas noches.",saludar
"buenas tardes.",saludar
saludos.,saludar
"un saludo.",saludar
"que hay de nuevo",saludar
"que tal va todo",saludar
"buenas noches",saludar
buenas,saludar
hey,saludar
"qué tal",saludar
"cómo estás",saludar
"cómo te va",saludar
"qué pasa",saludar
"qué onda",saludar
"qué hay",saludar
"cómo andas",saludar
"qué tal todo",saludar
"todo bien",saludar
quiubo,saludar
epa,saludar
"qué se cuenta",saludar
"cómo vamos",saludar
"qué es de tu vida",saludar
"cuánto tiempo",saludar
"qué gusto verte",saludar
"me alegro de verte",saludar
aló,saludar
"muy buenas",saludar
holi,saludar
holitas,saludar
"hola, hola",saludar
"buenas, buenas",saludar
"qué hay de nuevo",saludar
"cómo va todo",saludar
"qué me cuentas",saludar
"todo en orden",saludar
"pura vida",saludar
"qué más",saludar
habla,saludar
"qué fue",saludar
dime,saludar
bendiciones,saludar
saludos,saludar
"un saludo",saludar
"hola, qué hace",saludar
"qué onda, güey",saludar
"qué bolá",saludar
"cómo va la cosa",saludar
"qué se dice la gente",saludar
"qué hubo",saludar
wena,saludar
"wen día",saludar
"wena tarde",saludar
"wena noche",saludar
"qué pex",saludar
"qué rollo",saludar
"epa, colega",saludar
"qué tal, amigo",saludar
"hola, mi gente",saludar
saluditos,saludar
"cómo estás tú",saludar
"y tú, qué tal",saludar
"qué es lo que hay",saludar
"dime a ver",saludar
"qué milagro",saludar
"dichosos los ojos",saludar
"a los años",saludar
"qué te trae por aquí",saludar
"qué tiempo hace hoy",charla_general
"cuéntame un chiste",charla_general
gracias,charla_general
"de nada",charla_general
"quién eres",charla_general
"me gusta tu trabajo",charla_general
"me gusta tu trabajo",charla_general
"lo haces muy bien",charla_general
"eres muy útil",charla_general
"qué inteligente eres",charla_general
"me has ayudado mucho",charla_general
"buen trabajo",charla_general
"eres increíble",charla_general
"qué buena asistente eres",charla_general
"eres el mejor",charla_general
"me encanta cómo funcionas",charla_general
"eres genial",charla_general
"muy bien hecho",charla_general
"me gusta hablar contigo",charla_general
"qué rápido eres",charla_general
"wow, increíble",charla_general
"q bien lo haces",charla_general
"me gusta tu trabajo!",charla_general
"quién eres",charla_general
"cómo te llamas",charla_general
"qué eres",charla_general
"eres un robot",charla_general
"eres una persona real",charla_general
"quién te ha creado",charla_general
"tienes nombre",charla_general
"cómo debería llamarte",charla_general
"eres una inteligencia artificial",charla_general
"con quién hablo",charla_general
"quien eres tu",charla_general
"como te yamas",charla_general
"eres un bot",charla_general
mano,saludar
"mi pana",saludar
parce,saludar
causa,saludar
tío,saludar
máquina,saludar
fiera,saludar
jefe,saludar
maestro,saludar
patrón,saludar
campeón,saludar
"hola, corazón",saludar
"hola, guapo",saludar
"hola, guapa",saludar
"buen día",saludar
"feliz día",saludar
"qué tal el día",saludar
"cómo ha ido el día",saludar
"qué tal, cómo lo llevas",saludar
"qué se cuece",saludar
"qué novedades hay",saludar
"alguna novedad",saludar
"todo tranquilo",saludar
"todo correcto",saludar
yepa,saludar
opá,saludar
sha,saludar
"hola, caracola",saludar
"qué más pues",saludar
"buenas y santas",saludar
"cómo amaneces",saludar
"qué tal va la jornada",saludar
"hola, qué se sabe",saludar
yeee,saludar
"qué se dice, fiera",saludar
"un placer saludarte",saludar
"feliz mañana",saludar
"linda tarde",saludar
"qué bueno verte por aquí",saludar
"habla, mi pana",saludar
"qué me dices",saludar
"todo en orden por allá",saludar
"hola, qué tal la vida",saludar
"qué hay de bueno",saludar
"saludos cordiales",saludar
"qué tal, campeón",saludar
"cómo estamos",saludar
"buenas, qué tal todo",saludar
"hola a todos",saludar
"qué tal, gente",saludar
eoooo,saludar
"hola, mundo",saludar
"qué tal la familia",saludar
"hola, qué hay de tu vida",saludar
"qué más pues",saludar
"buenas y santas",saludar
"cómo amaneces",saludar
"qué tal va la jornada",saludar
"hola, qué se sabe",saludar
yeee,saludar
"qué se dice, fiera",saludar
"un placer saludarte",saludar
"feliz mañana",saludar
"linda tarde",saludar
"qué bueno verte por aquí",saludar
"habla, mi pana",saludar
"qué me dices",saludar
"todo en orden por allá",saludar
"hola, qué tal la vida",saludar
"qué hay de bueno",saludar
"saludos cordiales",saludar
"qué tal, campeón",saludar
"cómo estamos",saludar
"buenas, qué tal todo",saludar
"buenos días",saludar
hey,saludar
Holisss,saludar
Holaaa,saludar
Holas,saludar
"Que se dice",saludar
"Que te cuentas",saludar
Hola,saludar
"Buenos días",saludar
"Buenas tardes",saludar
"Buenas noches",saludar
Buenas,saludar
"Qué tal",saludar
"Cómo estás",saludar
"Cómo te va",saludar
"Qué pasa",saludar
"Qué onda",saludar
"Qué hay",saludar
"Cómo andas",saludar
"Qué tal todo",saludar
"Todo bien",saludar
Quiubo,saludar
Hey,saludar
Epa,saludar
"Qué se cuenta",saludar
"Cómo vamos",saludar
"Qué es de tu vida",saludar
"Cuánto tiempo",saludar
"Qué gusto verte",saludar
"Me alegro de verte",saludar
Aló,saludar
"Muy buenas",saludar
Holi,saludar
Holitas,saludar
"Hola, hola",saludar
"Buenas, buenas",saludar
"Qué hay de nuevo",saludar
"Cómo va todo",saludar
"Qué me cuentas",saludar
"Todo en orden",saludar
"Pura vida",saludar
"Qué más",saludar
Habla,saludar
"Qué fue",saludar
Dime,saludar
Bendiciones,saludar
Saludos,saludar
"Un saludo",saludar
"Hola, qué hace",saludar
"Qué onda, güey",saludar
"Qué bolá",saludar
"Cómo va la cosa",saludar
"Qué se dice la gente",saludar
"Qué hubo",saludar
Wena,saludar
"Wen día",saludar
"Wena tarde",saludar
"Wena noche",saludar
"Qué pex",saludar
"Qué rollo",saludar
"Epa, colega",saludar
"Qué tal, amigo",saludar
"Hola, mi gente",saludar
Saluditos,saludar
"Cómo estás tú",saludar
"Y tú, qué tal",saludar
"Qué es lo que hay",saludar
"Dime a ver",saludar
"Qué milagro",saludar
"Dichosos los ojos",saludar
"A los años",saludar
"Qué te trae por aquí",saludar
Mano,saludar
"Mi pana",saludar
Parce,saludar
Causa,saludar
Tío,saludar
Máquina,saludar
Fiera,saludar
Jefe,saludar
Maestro,saludar
Patrón,saludar
Campeón,saludar
"Hola, corazón",saludar
"Hola, guapo",saludar
"Hola, guapa",saludar
"Buen día",saludar
"Feliz día",saludar
"Qué tal el día",saludar
"Cómo ha ido el día",saludar
"Qué tal, cómo lo llevas",saludar
"Qué se cuece",saludar
"Qué novedades hay",saludar
"Alguna novedad",saludar
"Todo tranquilo",saludar
"Todo correcto",saludar
Yepa,saludar
Opá,saludar
Sha,saludar
"Cuentame algo",charla_general
"Elimina todo",eliminar_tarea
"MUestrame lo que debo hacer",listar_tareas
"Que haces?",charla_general
"Elimna la 1",eliminar_tarea
"Completa la 7",completar_tarea
hola?,saludar
holaaaaaaaaaaaaaaaaaaaaa,saludar
holaaaaaaa,saludar
"que haces?",charla_general
"Elimimname la 10",eliminar_tarea
"Como vassss?",charla_general
"Muestrame mis tareas",listar_tareas
tareas,listar_tareas
"mis tareas",listar_tareas
"Elimina la 13",eliminar_tarea
"Muestrame mis pendientes",listar_tareas
"Muestrame mis pendientes",listar_tareas
"Muestrame mis pendientes",listar_tareas
"Muestrame mis pendientes",listar_tareas
"Muestrame mis tareas", 
"Muestrame mis tareas",listar_tareas
Hola,saludar
Hola,saludar
Hola,saludar
hola,saludar
"Agrega 1, la cual quiero que hacer un 
"Añade 'revisar el informe' para el viernes",añadir_tarea
"recuérdame llamar al dentista mañana por la mañana",añadir_tarea
"tengo que entregar el proyecto el 25 de diciembre",añadir_tarea
"Anota que la reunión es el lunes a las 10am",añadir_tarea
"nueva tarea: comprar billetes de tren para la próxima semana",añadir_tarea
"apunta ir al supermercado esta tarde",añadir_tarea
"crea una tarea urgente para llamar al cliente",añadir_tarea"MUESTRA MIS TAREAS",listar_tareas
"MUESTRA MIS TAREAS",listar_tareas
"Muestra mis tareas",añadir_tarea
"Muestra mis tareas",listar_tareas
"Mis tareas",listar_tareas
hOLAAA,saludar
hOLAAA,saludar
HOLA,saludar
hoLa,saludar
hOLA,saludar
hola,saludar
"completa la tarea 1",completar_tarea
"termina la tarea numero 2",completar_tarea
"marca como hecha la 3",completar_tarea
"ya terminé el punto 1",completar_tarea
"borra la tarea 2",eliminar_tarea
"elimina el pendiente 1",eliminar_tarea
"quita la tarea numero 3",eliminar_tarea
